Pet ID,Name,Status,Publish Date,Organization ID,City,State,Breed,Age,Gender,Size,Coat,Spayed or Neutered,House Trained,Special Needs,Shots Current
55382715,Gucci Mane,adoptable,2022-04-23T17:06:19+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
53445604,Kennedy Davenport,adoptable,2021-11-02T20:22:54+0000,GA941,Decatur,GA,Shih Tzu,Young,Male,Medium,,True,False,False,False
54606974,LOVE,adoptable,2022-02-13T01:44:30+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55264931,Ekans,adoptable,2022-04-10T22:06:14+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
50277541,Cooper,adoptable,2021-01-14T19:24:47+0000,GA667,Newnan,GA,Great Pyrenees,Adult,Male,Extra Large,Long,True,True,False,True
54957700,SWEET CHEEKS,adoptable,2022-03-12T21:57:42+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Large,,True,False,False,False
55034606,Scooby,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Mixed Breed,Young,Male,Medium,,False,False,False,True
55401481,Elizabeth,adoptable,2022-04-25T22:59:13+0000,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,Short,False,False,False,True
41155616,Holly,adoptable,2018-03-11T19:19:33+0000,GA665,Peachtree City,GA,Labrador Retriever,Adult,Female,Medium,Short,True,True,False,True
55264723,Bella (2),adoptable,2022-04-10T21:37:48+0000,GA52,Lawrenceville,GA,Bull Terrier,Adult,Female,Large,Short,True,True,False,True
55390637,Plain Jane,adoptable,2022-04-24T21:06:18+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55348868,Trevor,adoptable,2022-04-20T10:05:50+0000,GA66,Albany,GA,Bull Terrier,Adult,Male,Medium,,False,False,False,True
55343852,Lengua,adoptable,2022-04-19T20:06:25+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
53824234,BUDDHA,adoptable,2021-12-07T23:55:34+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55358526,GA/Dover,adoptable,2022-04-21T01:28:55+0000,NY712,Greenville,GA,Brittany Spaniel,Adult,Male,Medium,,True,True,False,True
54253022,DJ,adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,,True,False,False,False
54223785,Hot Chocolate,adoptable,2022-01-14T22:26:28+0000,GA914,Decatur,GA,Shepherd,Adult,Male,Large,Short,True,False,False,True
55128799,Eugene Remy,adoptable,2022-03-27T21:06:13+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Large,,True,False,False,False
55129706,DAVE,adoptable,2022-03-27T23:40:27+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55276829,Trixie,adoptable,2022-04-12T01:54:55+0000,GA76,Winder,GA,Shepherd,Young,Female,Medium,,True,False,False,False
55351013,Midnite 4716,adoptable,2022-04-20T15:50:20+0000,GA181,Columbus,GA,Mixed Breed,Senior,Female,Medium,,True,False,False,True
55181723,LEGACY,adoptable,2022-04-01T19:34:39+0000,GA217,Atlanta,GA,Pointer,Baby,Female,Medium,,True,False,False,False
55385858,Daisy 10-2637,adoptable,2022-04-23T23:25:16+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,True
55236180,Godfrey,adoptable,2022-04-07T15:06:18+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
54873765,Dilly - IN FOSTER,adoptable,2022-03-05T21:06:34+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
52972172,Roo,adoptable,2021-09-14T13:57:48+0000,GA665,Peachtree City,GA,Hound,Senior,Female,Large,,True,True,False,True
55400830,Pen 217 Derpy,adoptable,2022-04-25T22:01:27+0000,GA357,Lawrenceville,GA,Terrier,Senior,Female,Medium,,True,False,False,True
55014321,CANE,adoptable,2022-03-17T20:51:33+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
55317890,Mendel (in foster),adoptable,2022-04-16T15:06:11+0000,GA335,Atlanta,GA,Mixed Breed,Young,Male,Large,,True,False,False,False
55374703,Rio,adoptable,2022-04-22T18:25:10+0000,GA718,Columbus,GA,Chihuahua,Adult,Male,Small,,True,False,False,True
55197470,BELLA LUNA,adoptable,2022-04-03T21:45:08+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
54353184,Rupert,adoptable,2022-01-23T23:22:03+0000,GA76,Winder,GA,American Bulldog,Young,Male,Medium,,False,False,False,False
54427575,MANNY,adoptable,2022-01-28T23:42:02+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,False
51240232,Lucy Lu,adoptable,2021-04-16T20:44:18+0000,GA918,Marshallville,GA,Boxer,Young,Female,Medium,Short,True,True,False,True
53009887,Odin,adoptable,2021-09-17T17:25:15+0000,GA718,Columbus,GA,American Bulldog,Adult,Male,Medium,,True,False,False,True
52427164,Katie ,adoptable,2021-07-21T17:45:46+0000,GA929,Snellville,GA,Akita,Adult,Female,Large,,True,True,False,True
48287696,MJ (aka Big Mama),adoptable,2020-06-22T16:13:01+0000,NY966,Atlanta,GA,Hound,Senior,Female,Large,Short,True,True,False,True
55275465,DATE,adoptable,2022-04-11T22:54:50+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,,True,False,False,False
55242382,Chip,adoptable,2022-04-07T23:01:38+0000,GA299,Douglasville,GA,Labrador Retriever,Adult,Male,Medium,,False,False,False,True
55316425,Elsa,adoptable,2022-04-16T05:07:22+0000,GA979,Douglas,GA,American Bully,Baby,Female,Medium,,True,True,False,True
47867631,Jed,adoptable,2020-04-24T16:31:50+0000,GA216,Eastman,GA,Labrador Retriever,Young,Male,Medium,,True,False,False,True
54807488,Wes- ADOPTED,adoptable,2022-03-02T00:06:15+0000,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,,False,False,False,False
55042115,Nick Flury,adoptable,2022-03-19T23:58:16+0000,GA76,Winder,GA,Cocker Spaniel,Young,Male,Medium,,False,False,False,False
55283035,Black Jack,adoptable,2022-04-12T18:58:12+0000,GA508,Atlanta,GA,Labrador Retriever,Baby,Male,Medium,,False,False,False,True
55375843,FELIX,adoptable,2022-04-22T19:47:25+0000,GA217,Atlanta,GA,Black and Tan Coonhound,Young,Male,Medium,,True,False,False,False
55319567,Atlantic,adoptable,2022-04-16T18:06:25+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55217646,Dh1 Mollie Hw++,adoptable,2022-04-05T19:31:07+0000,GA357,Lawrenceville,GA,Labrador Retriever,Senior,Female,Large,,True,False,False,True
55378050,Suerte,adoptable,2022-04-22T23:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
54255463,Spotify,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
54675707,Lucinda,adoptable,2022-02-18T23:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
53698318,"King, personality plus, pint sized cutie!",adoptable,2021-11-28T04:05:28+0000,GA966,Peachtree Corners,GA,Chihuahua,Adult,Male,Small,Short,True,True,False,True
54802778,SPUD,adoptable,2022-03-01T19:01:45+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
54549964,Mama,adoptable,2022-02-08T13:49:05+0000,GA854,Stone Mountain,GA,Pit Bull Terrier,Adult,Female,Medium,Short,False,True,False,False
55287498,PEACHES,adoptable,2022-04-13T02:00:25+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,False
55048680,Jasper,adoptable,2022-03-20T22:48:49+0000,GA52,Lawrenceville,GA,American Bulldog,Young,Male,Large,Short,True,True,False,True
55401657,Cutie Pie,adoptable,2022-04-25T23:13:28+0000,GA553,Warner Robins,GA,Chihuahua,Young,Female,Small,Short,False,False,False,True
54656732,Choco,adoptable,2022-02-17T17:25:12+0000,GA718,Columbus,GA,Mixed Breed,Adult,Male,Large,,False,False,False,True
55207833,BEIJING,adoptable,2022-04-04T22:49:47+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55402887,C,adoptable,2022-04-26T01:46:17+0000,GA357,Lawrenceville,GA,American Bulldog,Adult,Male,Large,,False,False,False,True
54943514,Midnight,adoptable,2022-03-11T20:01:40+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,True
55296557,PERRY,adoptable,2022-04-14T00:35:07+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Small,,True,False,False,False
54403598,JAVA,adoptable,2022-01-27T17:35:16+0000,GA217,Atlanta,GA,Boxer,Adult,Female,Large,,True,False,False,False
54255651,Tess,adoptable,2022-01-16T22:06:38+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
54870505,Eloise,adoptable,2022-03-05T18:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
54281422,Allister,adoptable,2022-01-18T21:24:02+0000,GA914,Decatur,GA,Terrier,Adult,Male,Large,Short,True,False,False,True
55367650,Modelo,adoptable,2022-04-21T23:06:26+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55294743,Waltz 04-1323,adoptable,2022-04-13T21:25:17+0000,GA926,Tyrone,GA,Dachshund,Young,Male,Small,,False,False,False,True
55312284,CHINOOK,adoptable,2022-04-15T19:43:42+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,False
55169327,William 02-1433,adoptable,2022-03-31T19:25:11+0000,GA926,Tyrone,GA,Pointer,Baby,Male,Small,,True,False,False,True
54709786,Pen 148 Rhino,adoptable,2022-02-22T16:16:06+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,,True,False,False,True
55290808,Samson,adoptable,2022-04-13T16:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Small,,True,False,False,False
55322070,GOUDA,adoptable,2022-04-16T23:49:21+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
55015381,Jade,adoptable,2022-03-17T21:47:42+0000,GA553,Warner Robins,GA,Shetland Sheepdog / Sheltie,Baby,Female,Medium,Short,False,False,False,True
54255732,Eggroll,adoptable,2022-01-16T22:06:38+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
55173343,OPHELIA,adoptable,2022-03-31T23:00:06+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55192060,Krystal,adoptable,2022-04-02T23:01:28+0000,GA299,Douglasville,GA,Labrador Retriever,Adult,Female,Medium,,False,False,False,True
55156122,Nadira,adoptable,2022-03-30T18:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55384360,Cookie,adoptable,2022-04-23T20:06:29+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
55176835,Pen 165 Midori,adoptable,2022-04-01T14:31:48+0000,GA357,Lawrenceville,GA,Australian Cattle Dog / Blue Heeler,Adult,Female,Large,,True,False,False,True
54271003,Little senior beagle/basset,adoptable,2022-01-17T18:46:46+0000,GA986,Mauk,GA,Beagle,Senior,Male,Medium,Short,True,False,False,True
54872521,Alessia,adoptable,2022-03-05T20:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
53276288,Zeus,adoptable,2021-10-15T17:43:28+0000,GA918,Marshallville,GA,German Shepherd Dog,Adult,Male,Large,Long,True,True,False,True
55126994,Katie,adoptable,2022-03-27T17:36:01+0000,GA319,Peachtree City,GA,Pit Bull Terrier,Young,Female,Medium,Short,False,False,False,True
54941807,Relicanth-IN FOSTER,adoptable,2022-03-11T18:06:20+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55069035,BOBBY,adoptable,2022-03-22T17:44:20+0000,GA219,Augusta,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,False
54696977,Freckles,adoptable,2022-02-21T06:02:56+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55355533,Pen 144 Quibble,adoptable,2022-04-20T20:45:48+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,True
55172165,BUDDY BOY,adoptable,2022-03-31T21:59:34+0000,GA99,Macon,GA,Labrador Retriever,Young,Male,Medium,,False,False,False,False
54618439,Langston,adoptable,2022-02-14T18:25:36+0000,GA319,Peachtree City,GA,Hound,Young,Male,Large,Short,False,False,False,True
55127073,Grant,adoptable,2022-03-27T17:38:24+0000,GA319,Peachtree City,GA,Labrador Retriever,Baby,Male,Medium,Medium,False,False,False,True
55125873,OZZY,adoptable,2022-03-27T14:08:17+0000,GA217,Atlanta,GA,Bullmastiff,Young,Male,Large,,True,False,False,False
55387895,Artemis,adoptable,2022-04-24T14:00:13+0000,GA83,Fayetteville,GA,Yellow Labrador Retriever,Young,Female,Medium,,True,False,False,True
55402259,Murphy,adoptable,2022-04-26T00:22:33+0000,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,,True,True,False,True
50515849,Fiji,adoptable,2021-02-10T22:37:36+0000,GA918,Marshallville,GA,Boxer,Young,Female,Medium,Short,True,True,False,True
55287457,Cookie,adoptable,2022-04-13T01:56:38+0000,GA793,Macon,GA,Labrador Retriever,Adult,Male,Large,,True,False,False,True
55367418,LEXI,adoptable,2022-04-21T22:43:13+0000,GA217,Atlanta,GA,Boerboel,Senior,Female,Large,,False,False,False,False
54612955,WEASEL,adoptable,2022-02-14T00:18:02+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,,True,False,False,False
53480505,Raquel,adoptable,2021-11-05T20:26:41+0000,GA152,Washington,GA,Pit Bull Terrier,Adult,Female,Large,Short,False,False,False,True
55330055,Bella,adoptable,2022-04-18T15:32:49+0000,GA1020,Jackson,GA,Cane Corso,Young,Female,Large,,True,False,False,True
55297111,EMMA,adoptable,2022-04-14T02:05:26+0000,GA217,Atlanta,GA,Labrador Retriever,Baby,Female,Small,,True,False,False,False
55383285,Canela,adoptable,2022-04-23T18:06:21+0000,GA251,Atlanta,GA,American Bulldog,Adult,Female,Medium,,True,False,False,False
55323554,Kyra,adoptable,2022-04-17T10:07:22+0000,GA150,Madison,GA,Miniature Pinscher,Senior,Female,Medium,,True,False,False,True
34274781,Yazmin,adoptable,2016-01-19T15:19:26+0000,GA667,Newnan,GA,Great Pyrenees,Young,Female,Extra Large,Long,True,False,False,True
55181420,Jupiter,adoptable,2022-04-01T19:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
54255997,Willy - IN FOSTER,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Large,,True,False,False,False
55239249,Bronco,adoptable,2022-04-07T18:56:19+0000,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,,True,True,False,True
54547536,INDY,adoptable,2022-02-08T03:50:08+0000,GA745,Alpharetta,GA,Shepherd,Adult,Male,Large,Short,True,True,False,True
55383277,Esco,adoptable,2022-04-23T18:06:20+0000,GA251,Atlanta,GA,Doberman Pinscher,Adult,Male,Large,,True,False,False,False
55344787,Bentley,adoptable,2022-04-19T21:29:28+0000,GA997,Augusta,GA,Mountain Cur,Young,Male,Large,Short,True,True,False,True
54256081,Arturo,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55376866,Roscoe,adoptable,2022-04-22T21:06:15+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55255610,King,adoptable,2022-04-09T15:25:25+0000,GA718,Columbus,GA,Chocolate Labrador Retriever,Adult,Male,Large,,True,False,False,True
54727032,GILLIAN,adoptable,2022-02-23T20:33:37+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,False
54519926,Libra,adoptable,2022-02-05T00:02:00+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55246267,PEBBLES,adoptable,2022-04-08T14:38:12+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,,True,False,False,False
54586436,Peanut,adoptable,2022-02-11T00:01:53+0000,GA299,Douglasville,GA,American Staffordshire Terrier,Adult,Female,Large,,False,False,False,True
55195151,Beth,adoptable,2022-04-03T16:22:13+0000,GA204,Danielsville,GA,Mixed Breed,Young,Female,Medium,,False,False,False,True
54420298,Patch,adoptable,2022-01-28T15:58:21+0000,GA793,Macon,GA,Chihuahua,Adult,Male,Small,,True,False,False,True
54914682,Felix 5523,adoptable,2022-03-09T16:50:16+0000,GA181,Columbus,GA,Mixed Breed,Adult,Male,Large,,True,False,False,True
54970425,Arcee Cola,adoptable,2022-03-14T17:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
51032644,Shiny,adoptable,2021-03-28T18:17:22+0000,GA902,Augusta,GA,Labrador Retriever,Young,Male,Medium,Short,True,True,False,True
55308112,Tucker,adoptable,2022-04-15T13:35:03+0000,GA152,Washington,GA,Basset Hound,Baby,Male,Medium,Medium,True,True,False,True
54255873,Friday,adoptable,2022-01-16T22:06:39+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
55034516,Naomi,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,True
54421103,Raven,adoptable,2022-01-28T17:06:16+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,True,False,False,False
55034507,Rico,adoptable,2022-03-19T10:04:31+0000,GA66,Albany,GA,Bull Terrier,Adult,Male,Large,,False,False,False,True
54899649,Honeybun,adoptable,2022-03-08T14:51:41+0000,GA979,Douglas,GA,Black Mouth Cur,Adult,Female,Large,,True,True,False,True
55361777,Rowan,adoptable,2022-04-21T15:00:16+0000,GA83,Fayetteville,GA,German Shepherd Dog,Baby,Male,Small,,False,False,False,True
55168979,Sango,adoptable,2022-03-31T19:01:30+0000,GA299,Douglasville,GA,Labrador Retriever,Young,Female,Medium,,False,False,False,True
54985063,Rex,adoptable,2022-03-15T16:14:01+0000,GA52,Lawrenceville,GA,Shepherd,Adult,Male,Large,Long,True,True,False,True
55195470,Kyrie-ADOPTED!,adoptable,2022-04-03T17:06:21+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,False
53443181,Rosie,adoptable,2021-11-02T18:13:07+0000,GA918,Marshallville,GA,Pit Bull Terrier,Adult,Female,Large,Short,True,True,False,True
54844994,Fidget,adoptable,2022-03-03T23:06:14+0000,GA335,Atlanta,GA,Mixed Breed,Senior,Male,Large,,True,False,False,False
55346174,BUTTER,adoptable,2022-04-19T23:33:25+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,False
55192470,TRAVIS BARKER,adoptable,2022-04-03T00:11:01+0000,GA217,Atlanta,GA,American Staffordshire Terrier,Adult,Male,Large,,False,False,False,False
55178658,HOUSTON,adoptable,2022-04-01T16:34:01+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,False
55357109,Tamara,adoptable,2022-04-20T23:01:36+0000,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55381298,Jazzy,adoptable,2022-04-23T14:31:24+0000,GA247,Covington,GA,Beagle,Adult,Female,Medium,,True,False,False,True
55110601,Nixon,adoptable,2022-03-25T18:06:24+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,False,False,False,False
54986175,FELICITY,adoptable,2022-03-15T17:40:27+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,False
51012478,Ice Cube,adoptable,2021-03-26T18:35:31+0000,GA41,Dawson,GA,American Bulldog,Young,Male,Large,,True,True,False,True
52392483,Bonnie,adoptable,2021-07-18T18:18:05+0000,GA979,Douglas,GA,Dachshund,Adult,Female,Small,Short,True,True,False,True
46539413,Myles,adoptable,2019-11-12T01:23:17+0000,GA377,Colbert,GA,Shepherd,Adult,Male,Medium,Medium,True,True,False,True
50126308,Gemma,adoptable,2020-12-24T02:43:06+0000,GA787,Peachtree City,GA,Shepherd,Adult,Female,Medium,,True,False,False,True
55296314,Sprout (in foster),adoptable,2022-04-14T00:06:11+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
53276392,Kermit,adoptable,2021-10-15T17:55:35+0000,GA918,Marshallville,GA,American Staffordshire Terrier,Adult,Male,Large,Short,True,True,False,True
55382328,12728,adoptable,2022-04-23T16:31:22+0000,GA247,Covington,GA,Pit Bull Terrier,Adult,Female,Medium,,False,False,False,True
55034587,Marilyn,adoptable,2022-03-19T10:04:32+0000,GA66,Albany,GA,Mixed Breed,Adult,Female,Large,,False,False,False,True
53371340,Lucy,adoptable,2021-10-25T23:09:48+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,True
52592041,Big Red,adoptable,2021-08-06T19:30:57+0000,GA168,Perry,GA,Labrador Retriever,Adult,Male,Large,,True,False,False,True
54519332,Boman,adoptable,2022-02-04T23:01:41+0000,GA1025,Waynesboro,GA,Pit Bull Terrier,Adult,Male,Large,,False,False,False,True
55284140,Beluga,adoptable,2022-04-12T20:06:14+0000,GA251,Atlanta,GA,Pit Bull Terrier,Adult,Male,Small,,True,False,False,False
54529802,Bronco,adoptable,2022-02-06T00:12:13+0000,GA809,Atlanta,GA,Boxer,Adult,Male,Medium,,True,False,False,False
54553273,Pen 180 Oreo Hwtx,adoptable,2022-02-08T18:01:07+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Female,Medium,,True,False,False,True
54594664,Jazzy,adoptable,2022-02-11T19:19:00+0000,GA809,Atlanta,GA,Shar-Pei,Adult,Female,Large,,True,False,False,True
55271178,TOAST,adoptable,2022-04-11T17:53:25+0000,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Small,,True,False,False,False
55346487,Sunshine Bear,adoptable,2022-04-20T00:06:23+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
54256148,Oogie,adoptable,2022-01-16T22:06:41+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,False,False,False,False
55335142,FRUIT LOOP,adoptable,2022-04-18T21:57:38+0000,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Small,,True,False,False,False
55105502,Monte,adoptable,2022-03-25T08:28:31+0000,GA75,Hamilton,GA,Terrier,Adult,Male,Medium,,True,False,False,False
54871944,Sage 03-0505,adoptable,2022-03-05T19:25:12+0000,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Large,,True,False,False,True
55355750,Jeffery,adoptable,2022-04-20T21:06:21+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,,True,False,False,False
54256033,Isis,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,,True,False,False,False
55126960,Calypso,adoptable,2022-03-27T17:26:55+0000,GA319,Peachtree City,GA,Pit Bull Terrier,Young,Female,Large,Short,False,False,False,True
55235837,ROCKY,adoptable,2022-04-07T14:33:02+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,False
40713643,Valentina,adoptable,2018-01-19T15:43:35+0000,GA665,Peachtree City,GA,Retriever,Adult,Female,Medium,Short,True,False,False,True
54364647,Tessa *FOSTER NEEDED TOO!,adoptable,2022-01-25T00:24:19+0000,GA627,Decatur,GA,American Bulldog,Young,Female,Medium,,True,True,False,True
55398122,Pen 200,adoptable,2022-04-25T18:31:31+0000,GA357,Lawrenceville,GA,Shih Tzu,Adult,Female,Small,,True,False,False,True
52613987,Zack,adoptable,2021-08-09T13:20:59+0000,GA216,Eastman,GA,Yellow Labrador Retriever,Young,Male,Large,,True,False,False,True
54116026,Coal,adoptable,2022-01-05T23:21:25+0000,GA216,Eastman,GA,Hound,Young,Male,Medium,,True,True,False,True
55353516,Camo 3414,adoptable,2022-04-20T18:50:14+0000,GA181,Columbus,GA,Mixed Breed,Young,Male,Medium,,True,False,False,True
52710018,Palomo,adoptable,2021-08-19T00:52:31+0000,GA923,Loganville,GA,Boxer,Adult,Male,Large,,False,True,False,False
54255469,Sunny- IN FOSTER,adoptable,2022-01-16T22:06:37+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,True,False,False,False
46540630,Izzy,adoptable,2019-11-11T12:59:03+0000,GA377,Colbert,GA,German Shepherd Dog,Adult,Female,Large,Short,True,True,True,True
54255973,Falco,adoptable,2022-01-16T22:06:40+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55245750,JUNIPER,adoptable,2022-04-08T13:38:02+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Small,,True,False,False,False
55402420,MUCHO,adoptable,2022-04-26T00:32:47+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,,False,False,False,False
55277337,Sebastian,adoptable,2022-04-12T04:22:02+0000,GA204,Danielsville,GA,Pit Bull Terrier,Young,Male,Medium,,True,False,False,True
43568427,SAILOR MARS,adoptable,2018-12-17T23:10:20+0000,GA914,Decatur,GA,Australian Cattle Dog / Blue Heeler,Adult,Female,Medium,Short,True,False,True,True
54942000,Soybean 03-1118,adoptable,2022-03-11T18:25:16+0000,GA926,Tyrone,GA,Pit Bull Terrier,Baby,Male,Small,,False,False,False,True
55179603,Pen 126 Grouper,adoptable,2022-04-01T17:15:30+0000,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Large,,True,False,False,True
54470506,Mason (run 34) ,adoptable,2022-02-01T16:48:44+0000,GA733,Columbus,GA,Mixed Breed,Adult,Male,Medium,Short,False,False,False,True
55192327,Monet,adoptable,2022-04-02T23:58:02+0000,GA627,Decatur,GA,Siberian Husky,Young,Female,Large,,True,True,False,True
55402421,CHEETAH,adoptable,2022-04-26T00:32:48+0000,GA217,Atlanta,GA,German Shepherd Dog,Adult,Female,Large,,False,False,False,False
54252761,Roofus Floofus (in foster),adoptable,2022-01-16T22:06:15+0000,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,,True,False,False,False
55230461,Jake,adoptable,2022-04-06T20:21:28+0000,GA204,Danielsville,GA,Boxer,Adult,Male,Medium,,True,False,False,True
54255615,Ruby Redd,adoptable,2022-01-16T22:06:38+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
55126796,Denver,adoptable,2022-03-27T17:02:13+0000,GA918,Marshallville,GA,Husky,Young,Male,Large,Medium,True,True,False,True
55297140,Thandi,adoptable,2022-04-14T02:06:14+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,,False,False,False,False
55010519,BAMBI,adoptable,2022-03-17T16:50:27+0000,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,,True,False,False,False
55015871,Nova,adoptable,2022-03-17T22:34:49+0000,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,Short,False,False,False,True
55016138,Monroe,adoptable,2022-03-17T23:06:22+0000,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,,False,False,False,False
